type,old_split,new_split,phash_distance,dhash_distance,orientation,old_image,new_image
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_66_jpg.rf.5e958ff80810e74394750e8800b3fdfb.jpg,new_dataset\Final Project.v1i.coco\test\2_107_jpg.rf.b314c3d6d930a8bf893523f20799f4ce.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_67_jpg.rf.de7623c52abe5745dcaf58fce79594e8.jpg,new_dataset\Final Project.v1i.coco\test\2_87_jpg.rf.0ee52908ba8a588c63ba6317ea6b826f.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_71_jpg.rf.22b035211039bc4267de4e93aa496410.jpg,new_dataset\Final Project.v1i.coco\test\2_69_jpg.rf.9bc752ba807d02a89c65b77e2396be2a.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_84_jpg.rf.ef625eb8896ca02f89fd7ab3f3918863.jpg,new_dataset\Final Project.v1i.coco\test\2_142_jpg.rf.ccc019facc972e09c33f9280387c01ff.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_84_jpg.rf.ef625eb8896ca02f89fd7ab3f3918863.jpg,new_dataset\Final Project.v1i.coco\test\2_206_jpg.rf.d3b05855144445ebc04ca0c03ec70ff3.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_84_jpg.rf.ef625eb8896ca02f89fd7ab3f3918863.jpg,new_dataset\Final Project.v1i.coco\test\2_87_jpg.rf.0ee52908ba8a588c63ba6317ea6b826f.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_85_jpg.rf.17409a485c7d66f6a3e78ec835e6b1fb.jpg,new_dataset\Final Project.v1i.coco\test\2_91_jpg.rf.3f51154d7a60fd3c2caaf1e6050e3bf0.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_86_jpg.rf.e63398553362a5a0c905aef0e70d3819.jpg,new_dataset\Final Project.v1i.coco\test\2_107_jpg.rf.b314c3d6d930a8bf893523f20799f4ce.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_86_jpg.rf.e63398553362a5a0c905aef0e70d3819.jpg,new_dataset\Final Project.v1i.coco\test\2_220_jpg.rf.c48cb67f5bd9f5ccdf1f02241ce8f20d.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_88_jpg.rf.bcbe506e38eaecac0fb909e959479d4a.jpg,new_dataset\Final Project.v1i.coco\test\2_104_jpg.rf.2a6e639cd0cb5846191c488c4dc61de0.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_88_jpg.rf.bcbe506e38eaecac0fb909e959479d4a.jpg,new_dataset\Final Project.v1i.coco\test\2_220_jpg.rf.c48cb67f5bd9f5ccdf1f02241ce8f20d.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_88_jpg.rf.bcbe506e38eaecac0fb909e959479d4a.jpg,new_dataset\Final Project.v1i.coco\test\2_63_jpg.rf.390a7c51f5878d32b6db2a8ba3c0b673.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_90_jpg.rf.b5975351413812bae3892901ed52dff4.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_93_jpg.rf.1d4fc28c82e4f69ab8be4e5c7bdcc997.jpg,new_dataset\Final Project.v1i.coco\test\2_129_jpg.rf.d5a622e42dee795980c834072b039c3b.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_93_jpg.rf.1d4fc28c82e4f69ab8be4e5c7bdcc997.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\2_99_jpg.rf.58c2bdfe3aeb5f2411ff87813d62a882.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg,new_dataset\Final Project.v1i.coco\test\86_jpg.rf.7ce879534e3f45d59b3327baff511cc0.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg,new_dataset\Final Project.v1i.coco\test\83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\59_jpg.rf.3aa9bb5102a1a50753c4449bd3be7a9b.jpg,new_dataset\Final Project.v1i.coco\test\113_jpg.rf.5e0e05a63a174a8109901d63ed2c3d9e.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\66_jpg.rf.3d2dda83942b7f215560b528c1ebac0d.jpg,new_dataset\Final Project.v1i.coco\test\83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg
NEW_NEAR_CROSS_SPLIT,train,test,6,3,normal,new_dataset\Final Project.v1i.coco\train\85_jpg.rf.ce0fc0af493c9fa925516fe6d70e162c.jpg,new_dataset\Final Project.v1i.coco\test\51_jpg.rf.611765639b760a89ffe468c33b49732c.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\134_jpg.rf.c35978dc81ceee9517eabbc9ba23a3e2.jpg,new_dataset\Final Project.v1i.coco\test\162_jpg.rf.8ecf91e179a65aafddc0a30b0bd7096d.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\140_jpg.rf.4f7b1f439a461fcfca8167d7aa7e1792.jpg,new_dataset\Final Project.v1i.coco\test\131_jpg.rf.82e5b81c10954fb8958ea9a24c30e05f.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg,new_dataset\Final Project.v1i.coco\test\137_jpg.rf.a9aef31077df798a1814ae86a1fe059b.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\210_jpg.rf.9a7ed85a4dac4a5225d7cf0d66f281d6.jpg,new_dataset\Final Project.v1i.coco\test\185_jpg.rf.9d389ce13fd8c28bcc1f05009d73a7c9.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\218_jpg.rf.04d92ba9ef239a399889f62d3e3c91f8.jpg,new_dataset\Final Project.v1i.coco\test\181_jpg.rf.d14bae434a05773a320c7d93dba685bc.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_114_jpg.rf.90004dfec0b04351b3be3df78004e35d.jpg,new_dataset\Final Project.v1i.coco\test\2_104_jpg.rf.2a6e639cd0cb5846191c488c4dc61de0.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_114_jpg.rf.90004dfec0b04351b3be3df78004e35d.jpg,new_dataset\Final Project.v1i.coco\test\2_170_jpg.rf.3e678ed347cad09fcc70860f955eded4.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg,new_dataset\Final Project.v1i.coco\test\2_107_jpg.rf.b314c3d6d930a8bf893523f20799f4ce.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg,new_dataset\Final Project.v1i.coco\test\2_126_jpg.rf.6f33d0eb543e7cd9f72140a3ef81436d.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_135_jpg.rf.316fe73e39c244df440c674421fa88ad.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_135_jpg.rf.316fe73e39c244df440c674421fa88ad.jpg,new_dataset\Final Project.v1i.coco\test\2_206_jpg.rf.d3b05855144445ebc04ca0c03ec70ff3.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_141_jpg.rf.ebcaedd66d6b042d45994ece6e6fc144.jpg,new_dataset\Final Project.v1i.coco\test\2_193_jpg.rf.766224f0fa6d12345247c603219f6e33.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_153_jpg.rf.a831107cca7f33c32f7d3ca5c3045338.jpg,new_dataset\Final Project.v1i.coco\test\2_129_jpg.rf.d5a622e42dee795980c834072b039c3b.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_153_jpg.rf.a831107cca7f33c32f7d3ca5c3045338.jpg,new_dataset\Final Project.v1i.coco\test\2_87_jpg.rf.0ee52908ba8a588c63ba6317ea6b826f.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_160_jpg.rf.241110cde6c16c4e4701ac18a2ea3ea3.jpg,new_dataset\Final Project.v1i.coco\test\2_185_jpg.rf.13f348fe63d85de51d04121166075028.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_165_jpg.rf.c6dff6bdebec75d385f61721c86be3a6.jpg,new_dataset\Final Project.v1i.coco\test\2_193_jpg.rf.766224f0fa6d12345247c603219f6e33.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_178_jpg.rf.9993e8462d90bba6572bcc8635db81c9.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_180_jpg.rf.c800988add3d0307de47e3a81688c20b.jpg,new_dataset\Final Project.v1i.coco\test\2_206_jpg.rf.d3b05855144445ebc04ca0c03ec70ff3.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_187_jpg.rf.e9cfb88548b7d3aab707eac7e25acbc7.jpg,new_dataset\Final Project.v1i.coco\test\2_129_jpg.rf.d5a622e42dee795980c834072b039c3b.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_187_jpg.rf.e9cfb88548b7d3aab707eac7e25acbc7.jpg,new_dataset\Final Project.v1i.coco\test\2_185_jpg.rf.13f348fe63d85de51d04121166075028.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_199_jpg.rf.5094eb93e9061b85b2bbea0583511a3b.jpg,new_dataset\Final Project.v1i.coco\test\2_185_jpg.rf.13f348fe63d85de51d04121166075028.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_216_jpg.rf.9892383bf20d46afee0cca68d0e81e87.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_227_jpg.rf.4acbbb9be2164043100345fadd26a772.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_231_jpg.rf.4d7738d9c925132d4135655172b9b515.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_59_jpg.rf.80c92873a9c349b8439ddfc971de139c.jpg,new_dataset\Final Project.v1i.coco\test\2_105_jpg.rf.e7eec6e10bc70d5fc01f9d5b4164960c.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_59_jpg.rf.80c92873a9c349b8439ddfc971de139c.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_59_jpg.rf.80c92873a9c349b8439ddfc971de139c.jpg,new_dataset\Final Project.v1i.coco\test\2_91_jpg.rf.3f51154d7a60fd3c2caaf1e6050e3bf0.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_68_jpg.rf.0ec90b81173982eb79365463b8690417.jpg,new_dataset\Final Project.v1i.coco\test\2_105_jpg.rf.e7eec6e10bc70d5fc01f9d5b4164960c.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_68_jpg.rf.0ec90b81173982eb79365463b8690417.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_68_jpg.rf.0ec90b81173982eb79365463b8690417.jpg,new_dataset\Final Project.v1i.coco\test\2_91_jpg.rf.3f51154d7a60fd3c2caaf1e6050e3bf0.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_72_jpg.rf.9c39eb7b207bf2605f909a926715c227.jpg,new_dataset\Final Project.v1i.coco\test\2_104_jpg.rf.2a6e639cd0cb5846191c488c4dc61de0.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_72_jpg.rf.9c39eb7b207bf2605f909a926715c227.jpg,new_dataset\Final Project.v1i.coco\test\2_63_jpg.rf.390a7c51f5878d32b6db2a8ba3c0b673.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_83_jpg.rf.8b25e099cf61c27dbf8c762dc413586d.jpg,new_dataset\Final Project.v1i.coco\test\2_138_jpg.rf.9575603b5971a477441ef2dd8a53a19b.jpg
NEW_NEAR_CROSS_SPLIT,valid,test,6,3,normal,new_dataset\Final Project.v1i.coco\valid\2_83_jpg.rf.8b25e099cf61c27dbf8c762dc413586d.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\130_jpg.rf.5a355144b4a3d897f31c27c785848b37.jpg,new_dataset\Final Project.v1i.coco\valid\122_jpg.rf.d6ac99ab66eb366797c8367bac36a6fa.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\149_jpg.rf.93c3cbfe3cacf74acb018e10c294676f.jpg,new_dataset\Final Project.v1i.coco\valid\140_jpg.rf.4f7b1f439a461fcfca8167d7aa7e1792.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\151_jpg.rf.423ead83f60d0f941476dd2ad3b65626.jpg,new_dataset\Final Project.v1i.coco\valid\140_jpg.rf.4f7b1f439a461fcfca8167d7aa7e1792.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\153_jpg.rf.8cc6e67427e43d668f7400081bdcfc38.jpg,new_dataset\Final Project.v1i.coco\valid\179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\154_jpg.rf.f6f04545b8f2097ce0d8b2ecb18f996a.jpg,new_dataset\Final Project.v1i.coco\valid\152_jpg.rf.8e22c4ea674717ecdd45109d9983bb5f.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\157_jpg.rf.21a379d34397d94ba6ffb01f878054cf.jpg,new_dataset\Final Project.v1i.coco\valid\53_jpg.rf.877729aec367b1b8cf081fdb53236474.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\158_jpg.rf.29fbf6cdf7faf85748ea6c3a13b17414.jpg,new_dataset\Final Project.v1i.coco\valid\156_jpg.rf.f87f16dbbffc5056293128f0a6db7d6a.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg,new_dataset\Final Project.v1i.coco\valid\179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\165_jpg.rf.c925062531af1cbd139ade144c7f79c4.jpg,new_dataset\Final Project.v1i.coco\valid\156_jpg.rf.f87f16dbbffc5056293128f0a6db7d6a.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\173_jpg.rf.161eb83d777a8843a2538136f625258f.jpg,new_dataset\Final Project.v1i.coco\valid\152_jpg.rf.8e22c4ea674717ecdd45109d9983bb5f.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\173_jpg.rf.161eb83d777a8843a2538136f625258f.jpg,new_dataset\Final Project.v1i.coco\valid\156_jpg.rf.f87f16dbbffc5056293128f0a6db7d6a.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\178_jpg.rf.3e5f385a4156a6cb94b19458344e9cc6.jpg,new_dataset\Final Project.v1i.coco\valid\171_jpg.rf.3e7b21f932479a216a3170c0833da374.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\182_jpg.rf.18b5e41c7670c418c1b220e61e28fa70.jpg,new_dataset\Final Project.v1i.coco\valid\205_jpg.rf.60e1ab143008eda3e4b30206e3b41ca4.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\186_jpg.rf.7c3de67410b8c55e46cf606570e1d8f9.jpg,new_dataset\Final Project.v1i.coco\valid\197_jpg.rf.1350932a762c218e2cef3c01942b7f31.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\187_jpg.rf.6811ba3126e68fa7de8faf568a3dfbc2.jpg,new_dataset\Final Project.v1i.coco\valid\199_jpg.rf.de39add0d3ccee9532edf8f2fb3e2181.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\188_jpg.rf.919842d0ed72a49703758554619ba2b9.jpg,new_dataset\Final Project.v1i.coco\valid\217_jpg.rf.62fcf0a45b66f37b723bbc3839629d78.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\201_jpg.rf.6360319f09d12e0410a60211d47e1da7.jpg,new_dataset\Final Project.v1i.coco\valid\214_jpg.rf.54ce1bcc69e5a2bf882555ea79fb6ed5.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\206_jpg.rf.928d7ca6214060d0159d143b49f0d15c.jpg,new_dataset\Final Project.v1i.coco\valid\197_jpg.rf.1350932a762c218e2cef3c01942b7f31.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg,new_dataset\Final Project.v1i.coco\valid\2_127_jpg.rf.f4c16f02aa3274660adce35dced8ab86.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg,new_dataset\Final Project.v1i.coco\valid\2_135_jpg.rf.316fe73e39c244df440c674421fa88ad.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg,new_dataset\Final Project.v1i.coco\valid\2_187_jpg.rf.e9cfb88548b7d3aab707eac7e25acbc7.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg,new_dataset\Final Project.v1i.coco\valid\2_81_jpg.rf.c3825c1e996beaeeb339169048263557.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg,new_dataset\Final Project.v1i.coco\valid\2_83_jpg.rf.8b25e099cf61c27dbf8c762dc413586d.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_106_jpg.rf.b9e511b7f0ff722111588f32f7d180ea.jpg,new_dataset\Final Project.v1i.coco\valid\2_153_jpg.rf.a831107cca7f33c32f7d3ca5c3045338.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_109_jpg.rf.b7267fc5fcb0e0da9f9937a9408de4b6.jpg,new_dataset\Final Project.v1i.coco\valid\2_59_jpg.rf.80c92873a9c349b8439ddfc971de139c.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_109_jpg.rf.b7267fc5fcb0e0da9f9937a9408de4b6.jpg,new_dataset\Final Project.v1i.coco\valid\2_68_jpg.rf.0ec90b81173982eb79365463b8690417.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_113_jpg.rf.6e4398523ca67a06b6b405aab0db5998.jpg,new_dataset\Final Project.v1i.coco\valid\2_89_jpg.rf.c7db56f5ca9f62388eb2262c250cefea.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_116_jpg.rf.df31172614fc8f6dc8dde21c6a9d00dc.jpg,new_dataset\Final Project.v1i.coco\valid\2_135_jpg.rf.316fe73e39c244df440c674421fa88ad.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_116_jpg.rf.df31172614fc8f6dc8dde21c6a9d00dc.jpg,new_dataset\Final Project.v1i.coco\valid\2_141_jpg.rf.ebcaedd66d6b042d45994ece6e6fc144.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_116_jpg.rf.df31172614fc8f6dc8dde21c6a9d00dc.jpg,new_dataset\Final Project.v1i.coco\valid\2_187_jpg.rf.e9cfb88548b7d3aab707eac7e25acbc7.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_117_jpg.rf.cbbc12ee43af5d9fb8dac28b9447c3ab.jpg,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_117_jpg.rf.cbbc12ee43af5d9fb8dac28b9447c3ab.jpg,new_dataset\Final Project.v1i.coco\valid\2_231_jpg.rf.4d7738d9c925132d4135655172b9b515.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_118_jpg.rf.532c9fbafd17d91d6e90b4b2cb75aab1.jpg,new_dataset\Final Project.v1i.coco\valid\2_141_jpg.rf.ebcaedd66d6b042d45994ece6e6fc144.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_119_jpg.rf.a1e161864b4594697d9aa24580088991.jpg,new_dataset\Final Project.v1i.coco\valid\2_89_jpg.rf.c7db56f5ca9f62388eb2262c250cefea.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_11_jpg.rf.7c517ce143259385ab219c6ebe93ee36.jpg,new_dataset\Final Project.v1i.coco\valid\2_12_jpg.rf.ae9b8c71ebc113589d25d4648cbec891.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_11_jpg.rf.7c517ce143259385ab219c6ebe93ee36.jpg,new_dataset\Final Project.v1i.coco\valid\2_14_jpg.rf.3ccd80a9955d14f20ff2b8d96884e3d9.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_122_jpg.rf.b6fdd808064a266decfd6b17b9abaf57.jpg,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_123_jpg.rf.fa578c1b75543038a6344ca4340fd210.jpg,new_dataset\Final Project.v1i.coco\valid\2_89_jpg.rf.c7db56f5ca9f62388eb2262c250cefea.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_124_jpg.rf.2833109df07e45fdbd69a4e8d8367253.jpg,new_dataset\Final Project.v1i.coco\valid\2_120_jpg.rf.991405439c359a10b5010e85bdfdec82.jpg
NEW_NEAR_CROSS_SPLIT,train,valid,6,4,normal,new_dataset\Final Project.v1i.coco\train\2_125_jpg.rf.22e52ea994efcd277198b51c635bd552.jpg,new_dataset\Final Project.v1i.coco\valid\2_89_jpg.rf.c7db56f5ca9f62388eb2262c250cefea.jpg
