split,group_id,new_filename,source_split,original_filename,source_path,Burn Mark,Flash,Short Shot,Sink Mark
train,129,fp_train_0235.jpg,train,P_2146_jpg.rf.3050c0db0171991ab5cba2999fe12698.jpg,new_dataset\Final Project.v1i.coco\train\P_2146_jpg.rf.3050c0db0171991ab5cba2999fe12698.jpg,0,0,0,1
train,130,fp_train_0236.jpg,train,P_2226_jpg.rf.1b8d384a4359487913d2d2987c4c26ca.jpg,new_dataset\Final Project.v1i.coco\train\P_2226_jpg.rf.1b8d384a4359487913d2d2987c4c26ca.jpg,0,1,0,0
train,131,fp_train_0237.jpg,train,177_jpg.rf.8ef92986448a3c3ca9918bb6b19fb448.jpg,new_dataset\Final Project.v1i.coco\train\177_jpg.rf.8ef92986448a3c3ca9918bb6b19fb448.jpg,0,1,1,0
train,131,fp_train_0238.jpg,train,172_jpg.rf.12c0c7cbcf2ede6723ff525e82b2b3bc.jpg,new_dataset\Final Project.v1i.coco\train\172_jpg.rf.12c0c7cbcf2ede6723ff525e82b2b3bc.jpg,0,0,0,0
train,131,fp_train_0239.jpg,train,168_jpg.rf.111530dfee2389047e3e05bd23ce7eb0.jpg,new_dataset\Final Project.v1i.coco\train\168_jpg.rf.111530dfee2389047e3e05bd23ce7eb0.jpg,1,0,0,0
train,131,fp_train_0240.jpg,valid,179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg,new_dataset\Final Project.v1i.coco\valid\179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg,0,0,0,0
train,131,fp_train_0241.jpg,valid,140_jpg.rf.4f7b1f439a461fcfca8167d7aa7e1792.jpg,new_dataset\Final Project.v1i.coco\valid\140_jpg.rf.4f7b1f439a461fcfca8167d7aa7e1792.jpg,0,0,0,0
train,132,fp_train_0242.jpg,train,69_jpg.rf.f92a23cddef05058d965c5a077a0b8b9.jpg,new_dataset\Final Project.v1i.coco\train\69_jpg.rf.f92a23cddef05058d965c5a077a0b8b9.jpg,0,0,1,0
train,133,fp_train_0243.jpg,train,N_1011_JPG_JPG.rf.2a8d5c9254767e0d8685300e7ac034db.jpg,new_dataset\Final Project.v1i.coco\train\N_1011_JPG_JPG.rf.2a8d5c9254767e0d8685300e7ac034db.jpg,1,0,0,0
train,134,fp_train_0244.jpg,train,N_10042_JPG_JPG.rf.32a15bc1795d293d6170ac7003cce90a.jpg,new_dataset\Final Project.v1i.coco\train\N_10042_JPG_JPG.rf.32a15bc1795d293d6170ac7003cce90a.jpg,1,1,0,0
valid,135,fp_valid_0062.jpg,train,P_2094_jpg.rf.81df3d3aff6ca3dcbb3247165e49d7bd.jpg,new_dataset\Final Project.v1i.coco\train\P_2094_jpg.rf.81df3d3aff6ca3dcbb3247165e49d7bd.jpg,1,0,0,1
valid,136,fp_valid_0063.jpg,train,P_2230_jpg.rf.ab6a41bb3e63eca0dd717be7889fd324.jpg,new_dataset\Final Project.v1i.coco\train\P_2230_jpg.rf.ab6a41bb3e63eca0dd717be7889fd324.jpg,1,0,0,0
train,137,fp_train_0245.jpg,train,P_2053_jpg.rf.0fd521847bac42e9f990acadc97f4497.jpg,new_dataset\Final Project.v1i.coco\train\P_2053_jpg.rf.0fd521847bac42e9f990acadc97f4497.jpg,1,1,0,1
train,138,fp_train_0246.jpg,train,2_51_jpg.rf.109cee1d64347c4bc8cbcb303bedc17d.jpg,new_dataset\Final Project.v1i.coco\train\2_51_jpg.rf.109cee1d64347c4bc8cbcb303bedc17d.jpg,0,0,0,0
train,139,fp_train_0247.jpg,train,samsung_27_jpg.rf.96fc1029977d435cb81f9274d83d3983.jpg,new_dataset\Final Project.v1i.coco\train\samsung_27_jpg.rf.96fc1029977d435cb81f9274d83d3983.jpg,1,0,1,0
train,140,fp_train_0248.jpg,train,P_2048_jpg.rf.64601cfd3934ea17d18f266af298bb25.jpg,new_dataset\Final Project.v1i.coco\train\P_2048_jpg.rf.64601cfd3934ea17d18f266af298bb25.jpg,1,1,0,1
train,141,fp_train_0249.jpg,train,N_10040_JPG_JPG.rf.7b1f30a55741fd01c757c39a4ec2e2c4.jpg,new_dataset\Final Project.v1i.coco\train\N_10040_JPG_JPG.rf.7b1f30a55741fd01c757c39a4ec2e2c4.jpg,1,1,0,1
train,142,fp_train_0250.jpg,train,11_jpg.rf.38d0a022ce2c96b0741c1aa4220b1b95.jpg,new_dataset\Final Project.v1i.coco\train\11_jpg.rf.38d0a022ce2c96b0741c1aa4220b1b95.jpg,0,1,0,0
test,143,fp_test_0052.jpg,train,N_1040_JPG_JPG.rf.56e778dcbfe745ffb76014d6bcc145e7.jpg,new_dataset\Final Project.v1i.coco\train\N_1040_JPG_JPG.rf.56e778dcbfe745ffb76014d6bcc145e7.jpg,0,0,0,0
train,144,fp_train_0251.jpg,train,N_10032_JPG_JPG.rf.67a4a19fa7628d080e07977a9e512f51.jpg,new_dataset\Final Project.v1i.coco\train\N_10032_JPG_JPG.rf.67a4a19fa7628d080e07977a9e512f51.jpg,1,0,1,1
valid,145,fp_valid_0064.jpg,train,N_10020_JPG_JPG.rf.ee08cb019666521e6d8acace887ed04d.jpg,new_dataset\Final Project.v1i.coco\train\N_10020_JPG_JPG.rf.ee08cb019666521e6d8acace887ed04d.jpg,1,0,0,1
train,146,fp_train_0252.jpg,train,82_jpg.rf.828046f47fa1466c74bbfdd825370634.jpg,new_dataset\Final Project.v1i.coco\train\82_jpg.rf.828046f47fa1466c74bbfdd825370634.jpg,0,0,0,0
train,146,fp_train_0253.jpg,train,43_jpg.rf.356ace89512e97ca5dc42fe63d84facb.jpg,new_dataset\Final Project.v1i.coco\train\43_jpg.rf.356ace89512e97ca5dc42fe63d84facb.jpg,0,0,1,1
train,146,fp_train_0254.jpg,train,49_jpg.rf.c48ab430f77d61c2c124fad0411ba6a6.jpg,new_dataset\Final Project.v1i.coco\train\49_jpg.rf.c48ab430f77d61c2c124fad0411ba6a6.jpg,0,0,0,0
train,146,fp_train_0255.jpg,train,85_jpg.rf.ce0fc0af493c9fa925516fe6d70e162c.jpg,new_dataset\Final Project.v1i.coco\train\85_jpg.rf.ce0fc0af493c9fa925516fe6d70e162c.jpg,0,0,1,0
train,146,fp_train_0256.jpg,train,65_jpg.rf.b8ed6d79d17cdaa9b35f2380fad629e0.jpg,new_dataset\Final Project.v1i.coco\train\65_jpg.rf.b8ed6d79d17cdaa9b35f2380fad629e0.jpg,0,0,0,0
train,146,fp_train_0257.jpg,train,55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg,new_dataset\Final Project.v1i.coco\train\55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg,0,0,0,0
train,146,fp_train_0258.jpg,train,66_jpg.rf.3d2dda83942b7f215560b528c1ebac0d.jpg,new_dataset\Final Project.v1i.coco\train\66_jpg.rf.3d2dda83942b7f215560b528c1ebac0d.jpg,0,0,0,0
train,146,fp_train_0259.jpg,test,51_jpg.rf.611765639b760a89ffe468c33b49732c.jpg,new_dataset\Final Project.v1i.coco\test\51_jpg.rf.611765639b760a89ffe468c33b49732c.jpg,0,0,0,0
train,146,fp_train_0260.jpg,test,86_jpg.rf.7ce879534e3f45d59b3327baff511cc0.jpg,new_dataset\Final Project.v1i.coco\test\86_jpg.rf.7ce879534e3f45d59b3327baff511cc0.jpg,0,0,1,0
train,146,fp_train_0261.jpg,test,83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg,new_dataset\Final Project.v1i.coco\test\83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg,0,0,1,0
valid,147,fp_valid_0065.jpg,train,2_34_jpg.rf.6d688895aa519298613960262f37e561.jpg,new_dataset\Final Project.v1i.coco\train\2_34_jpg.rf.6d688895aa519298613960262f37e561.jpg,0,1,1,0
train,148,fp_train_0262.jpg,train,samsung_64_jpg.rf.40f9d2781b2534a369adfdd83672ab11.jpg,new_dataset\Final Project.v1i.coco\train\samsung_64_jpg.rf.40f9d2781b2534a369adfdd83672ab11.jpg,1,1,0,1
train,149,fp_train_0263.jpg,train,P_2064_jpg.rf.4f3e4dcf0d4ae99ee4a6707145dc930d.jpg,new_dataset\Final Project.v1i.coco\train\P_2064_jpg.rf.4f3e4dcf0d4ae99ee4a6707145dc930d.jpg,1,0,0,1
train,150,fp_train_0264.jpg,train,samsung_8_jpg.rf.f4d71b96c30319a51447961afa1a5898.jpg,new_dataset\Final Project.v1i.coco\train\samsung_8_jpg.rf.f4d71b96c30319a51447961afa1a5898.jpg,0,0,0,1
train,151,fp_train_0265.jpg,train,P_2023_jpg.rf.a000c36878308da3dcb4a0642090d6aa.jpg,new_dataset\Final Project.v1i.coco\train\P_2023_jpg.rf.a000c36878308da3dcb4a0642090d6aa.jpg,1,1,0,1
train,152,fp_train_0266.jpg,train,184_jpg.rf.4f4fa1a91a709b1ed5d77893fc5b79d0.jpg,new_dataset\Final Project.v1i.coco\train\184_jpg.rf.4f4fa1a91a709b1ed5d77893fc5b79d0.jpg,1,0,0,1
train,152,fp_train_0267.jpg,train,189_jpg.rf.37d70469d39f199321ba31f58eab192d.jpg,new_dataset\Final Project.v1i.coco\train\189_jpg.rf.37d70469d39f199321ba31f58eab192d.jpg,0,0,0,1
train,153,fp_train_0268.jpg,train,N_1089_JPG_JPG.rf.180bff221cc72482b97a177b7ce9cffa.jpg,new_dataset\Final Project.v1i.coco\train\N_1089_JPG_JPG.rf.180bff221cc72482b97a177b7ce9cffa.jpg,1,0,0,0
valid,154,fp_valid_0066.jpg,train,P_2107_jpg.rf.242e642c1270670accd820d2db9ed605.jpg,new_dataset\Final Project.v1i.coco\train\P_2107_jpg.rf.242e642c1270670accd820d2db9ed605.jpg,0,1,0,0
train,155,fp_train_0269.jpg,train,N_1051_JPG_JPG.rf.0a8cf79b36db8c92a4cbe216e3bbe272.jpg,new_dataset\Final Project.v1i.coco\train\N_1051_JPG_JPG.rf.0a8cf79b36db8c92a4cbe216e3bbe272.jpg,1,1,0,1
train,156,fp_train_0270.jpg,train,N_10035_JPG_JPG.rf.a39d13df28ea1bd5c9a7a402bac769a5.jpg,new_dataset\Final Project.v1i.coco\train\N_10035_JPG_JPG.rf.a39d13df28ea1bd5c9a7a402bac769a5.jpg,1,0,0,0
train,157,fp_train_0271.jpg,train,N_10044_JPG_JPG.rf.1b53f8d2a5b2ff1695f4df1f193af6ba.jpg,new_dataset\Final Project.v1i.coco\train\N_10044_JPG_JPG.rf.1b53f8d2a5b2ff1695f4df1f193af6ba.jpg,1,0,0,1
train,158,fp_train_0272.jpg,train,78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg,new_dataset\Final Project.v1i.coco\train\78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg,0,0,0,0
train,159,fp_train_0273.jpg,train,P_2101_jpg.rf.143455aea49848f8b82b59bc74f22c5c.jpg,new_dataset\Final Project.v1i.coco\train\P_2101_jpg.rf.143455aea49848f8b82b59bc74f22c5c.jpg,0,1,0,1
train,160,fp_train_0274.jpg,train,N_1046_JPG_JPG.rf.1b329fd43e04890c899ce200bd911feb.jpg,new_dataset\Final Project.v1i.coco\train\N_1046_JPG_JPG.rf.1b329fd43e04890c899ce200bd911feb.jpg,0,1,0,0
train,161,fp_train_0275.jpg,train,N_1042_JPG_JPG.rf.12caa6959c00ba089e6fd975d63cb9aa.jpg,new_dataset\Final Project.v1i.coco\train\N_1042_JPG_JPG.rf.12caa6959c00ba089e6fd975d63cb9aa.jpg,1,0,0,0
train,162,fp_train_0276.jpg,train,P_2097_jpg.rf.b41800457724dd2a9c6f22116bd5f135.jpg,new_dataset\Final Project.v1i.coco\train\P_2097_jpg.rf.b41800457724dd2a9c6f22116bd5f135.jpg,1,1,0,1
train,163,fp_train_0277.jpg,train,2_168_jpg.rf.5ad110d6c6573c9c4cfe55e43cbcc2e9.jpg,new_dataset\Final Project.v1i.coco\train\2_168_jpg.rf.5ad110d6c6573c9c4cfe55e43cbcc2e9.jpg,0,1,1,0
train,164,fp_train_0278.jpg,train,N_1065_JPG_JPG.rf.44ed6a63217bcf4084e248a833208e6b.jpg,new_dataset\Final Project.v1i.coco\train\N_1065_JPG_JPG.rf.44ed6a63217bcf4084e248a833208e6b.jpg,0,0,0,0
train,165,fp_train_0279.jpg,train,P_2035_jpg.rf.85265e2ab15ecb18007eeb3ea1766e67.jpg,new_dataset\Final Project.v1i.coco\train\P_2035_jpg.rf.85265e2ab15ecb18007eeb3ea1766e67.jpg,0,0,0,0
train,166,fp_train_0280.jpg,train,P_2118_jpg.rf.bee47686a1424a9b928ed501893304e2.jpg,new_dataset\Final Project.v1i.coco\train\P_2118_jpg.rf.bee47686a1424a9b928ed501893304e2.jpg,1,0,0,0
train,167,fp_train_0281.jpg,train,P_2268_jpg.rf.799c1107c0b5f4d7373a6a3f01b69571.jpg,new_dataset\Final Project.v1i.coco\train\P_2268_jpg.rf.799c1107c0b5f4d7373a6a3f01b69571.jpg,0,0,0,0
valid,168,fp_valid_0067.jpg,train,samsung_87_jpg.rf.ff68d0d6d23a6078ddfffc626ff3e81d.jpg,new_dataset\Final Project.v1i.coco\train\samsung_87_jpg.rf.ff68d0d6d23a6078ddfffc626ff3e81d.jpg,0,0,0,0
test,169,fp_test_0053.jpg,train,P_2163_jpg.rf.fec940508668c013bdb8d48a3d6e8895.jpg,new_dataset\Final Project.v1i.coco\train\P_2163_jpg.rf.fec940508668c013bdb8d48a3d6e8895.jpg,0,0,0,1
valid,170,fp_valid_0068.jpg,train,P_2156_jpg.rf.c3ac70fe4503ac4b2945d475ff00ee55.jpg,new_dataset\Final Project.v1i.coco\train\P_2156_jpg.rf.c3ac70fe4503ac4b2945d475ff00ee55.jpg,1,1,0,1
train,171,fp_train_0282.jpg,train,P_2239_jpg.rf.1c5c7b32d94e22248dc5cf8bf71fbf06.jpg,new_dataset\Final Project.v1i.coco\train\P_2239_jpg.rf.1c5c7b32d94e22248dc5cf8bf71fbf06.jpg,1,0,0,1
valid,172,fp_valid_0069.jpg,train,116_jpg.rf.36fe9ad77f2cc9ea02b96976989477a7.jpg,new_dataset\Final Project.v1i.coco\train\116_jpg.rf.36fe9ad77f2cc9ea02b96976989477a7.jpg,0,1,0,0
train,173,fp_train_0283.jpg,train,P_2259_jpg.rf.eb2fba52372b0261d007bb8683d50dcf.jpg,new_dataset\Final Project.v1i.coco\train\P_2259_jpg.rf.eb2fba52372b0261d007bb8683d50dcf.jpg,1,0,0,0
train,174,fp_train_0284.jpg,train,138_jpg.rf.94fc9448a27db076bbe5c21ba3938e85.jpg,new_dataset\Final Project.v1i.coco\train\138_jpg.rf.94fc9448a27db076bbe5c21ba3938e85.jpg,0,0,0,0
train,175,fp_train_0285.jpg,train,N_10045_JPG_JPG.rf.c0da23f401a25580d1d63d8646a4ad26.jpg,new_dataset\Final Project.v1i.coco\train\N_10045_JPG_JPG.rf.c0da23f401a25580d1d63d8646a4ad26.jpg,0,0,0,0
train,176,fp_train_0286.jpg,train,N_10027_JPG_JPG.rf.3f470461917738d6acc4dc01516e6b80.jpg,new_dataset\Final Project.v1i.coco\train\N_10027_JPG_JPG.rf.3f470461917738d6acc4dc01516e6b80.jpg,1,0,0,1
valid,177,fp_valid_0070.jpg,train,2_17_jpg.rf.08751433f4671a619bb8f9fd3b99c7b6.jpg,new_dataset\Final Project.v1i.coco\train\2_17_jpg.rf.08751433f4671a619bb8f9fd3b99c7b6.jpg,1,0,0,0
train,178,fp_train_0287.jpg,train,samsung_28_jpg.rf.46af9704f59be2f830c7e269cf62174e.jpg,new_dataset\Final Project.v1i.coco\train\samsung_28_jpg.rf.46af9704f59be2f830c7e269cf62174e.jpg,1,0,0,1
train,179,fp_train_0288.jpg,train,P_2192_jpg.rf.a4649b6f8bbad2ecf37acb434d1e75af.jpg,new_dataset\Final Project.v1i.coco\train\P_2192_jpg.rf.a4649b6f8bbad2ecf37acb434d1e75af.jpg,0,1,0,0
train,180,fp_train_0289.jpg,train,P_2027_jpg.rf.258dd0e5bcd7cdb8d62fda50e3f21409.jpg,new_dataset\Final Project.v1i.coco\train\P_2027_jpg.rf.258dd0e5bcd7cdb8d62fda50e3f21409.jpg,1,1,0,1
train,181,fp_train_0290.jpg,train,N_1079_JPG_JPG.rf.2a87e702c7e19018c711d0cb2c3ee123.jpg,new_dataset\Final Project.v1i.coco\train\N_1079_JPG_JPG.rf.2a87e702c7e19018c711d0cb2c3ee123.jpg,0,0,0,0
test,182,fp_test_0054.jpg,train,P_2200_jpg.rf.9e5358f79b62a56e6e566f8f51b98d35.jpg,new_dataset\Final Project.v1i.coco\train\P_2200_jpg.rf.9e5358f79b62a56e6e566f8f51b98d35.jpg,0,0,0,0
valid,183,fp_valid_0071.jpg,train,2_62_jpg.rf.5658f54e201211cca3b2c8ef99ae1881.jpg,new_dataset\Final Project.v1i.coco\train\2_62_jpg.rf.5658f54e201211cca3b2c8ef99ae1881.jpg,0,0,0,0
train,184,fp_train_0291.jpg,train,50_jpg.rf.7df3d920de17ee923a10e979b45f2384.jpg,new_dataset\Final Project.v1i.coco\train\50_jpg.rf.7df3d920de17ee923a10e979b45f2384.jpg,0,0,0,0
train,184,fp_train_0292.jpg,train,52_jpg.rf.c84dbb30ff6d5110401c21fc1a97a1f1.jpg,new_dataset\Final Project.v1i.coco\train\52_jpg.rf.c84dbb30ff6d5110401c21fc1a97a1f1.jpg,0,0,0,0
valid,185,fp_valid_0072.jpg,train,2_25_jpg.rf.e1fed7aa2ee14704c2f9251fd65aecf5.jpg,new_dataset\Final Project.v1i.coco\train\2_25_jpg.rf.e1fed7aa2ee14704c2f9251fd65aecf5.jpg,1,0,1,0
train,186,fp_train_0293.jpg,train,P_2141_jpg.rf.3674feacccbe4b2b9464df6ce4e1aafa.jpg,new_dataset\Final Project.v1i.coco\train\P_2141_jpg.rf.3674feacccbe4b2b9464df6ce4e1aafa.jpg,0,0,0,0
train,187,fp_train_0294.jpg,train,P_2032_jpg.rf.07ae7617fc1681f21fc331128689f8c6.jpg,new_dataset\Final Project.v1i.coco\train\P_2032_jpg.rf.07ae7617fc1681f21fc331128689f8c6.jpg,0,0,1,0
test,188,fp_test_0055.jpg,train,P_2073_jpg.rf.1033b094505646fc8a33bf773329b9f9.jpg,new_dataset\Final Project.v1i.coco\train\P_2073_jpg.rf.1033b094505646fc8a33bf773329b9f9.jpg,0,1,0,1
train,189,fp_train_0295.jpg,train,P_2153_jpg.rf.9365e91a83f29da5393b1ff713647f6f.jpg,new_dataset\Final Project.v1i.coco\train\P_2153_jpg.rf.9365e91a83f29da5393b1ff713647f6f.jpg,0,0,1,1
train,190,fp_train_0296.jpg,train,2_134_jpg.rf.70b60b15b39a2180335600bae3ae5972.jpg,new_dataset\Final Project.v1i.coco\train\2_134_jpg.rf.70b60b15b39a2180335600bae3ae5972.jpg,0,1,1,0
valid,191,fp_valid_0073.jpg,train,P_2182_jpg.rf.c08e7e3ca90ed5169d0a58bf9d79ead5.jpg,new_dataset\Final Project.v1i.coco\train\P_2182_jpg.rf.c08e7e3ca90ed5169d0a58bf9d79ead5.jpg,0,1,0,1
test,192,fp_test_0056.jpg,train,P_2096_jpg.rf.21292dfcb1b9bca87fb173e9ab0fa150.jpg,new_dataset\Final Project.v1i.coco\train\P_2096_jpg.rf.21292dfcb1b9bca87fb173e9ab0fa150.jpg,1,0,0,0
train,193,fp_train_0297.jpg,train,P_2215_jpg.rf.3504715916f589a71f524b4d563810c8.jpg,new_dataset\Final Project.v1i.coco\train\P_2215_jpg.rf.3504715916f589a71f524b4d563810c8.jpg,0,1,0,0
valid,194,fp_valid_0074.jpg,train,P_2061_jpg.rf.04d3fdc237aef6c5b9bd9aeac08d81f0.jpg,new_dataset\Final Project.v1i.coco\train\P_2061_jpg.rf.04d3fdc237aef6c5b9bd9aeac08d81f0.jpg,1,1,0,1
train,195,fp_train_0298.jpg,train,P_2168_jpg.rf.ca7e3b1a3bee1fe312400bfb07102dc6.jpg,new_dataset\Final Project.v1i.coco\train\P_2168_jpg.rf.ca7e3b1a3bee1fe312400bfb07102dc6.jpg,0,1,0,1
train,196,fp_train_0299.jpg,train,N_1060_JPG_JPG.rf.05b3e32d3d285487922bb0d46622bec7.jpg,new_dataset\Final Project.v1i.coco\train\N_1060_JPG_JPG.rf.05b3e32d3d285487922bb0d46622bec7.jpg,1,0,0,1
valid,197,fp_valid_0075.jpg,train,41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg,new_dataset\Final Project.v1i.coco\train\41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg,0,0,0,0
train,198,fp_train_0300.jpg,train,N_10013_JPG_JPG.rf.4bb9fa8fe0c59b9ae69a96fd7b83be6c.jpg,new_dataset\Final Project.v1i.coco\train\N_10013_JPG_JPG.rf.4bb9fa8fe0c59b9ae69a96fd7b83be6c.jpg,1,0,1,1
train,199,fp_train_0301.jpg,train,P_2201_jpg.rf.ec9fffe9c993351db4d2e560cf7875bc.jpg,new_dataset\Final Project.v1i.coco\train\P_2201_jpg.rf.ec9fffe9c993351db4d2e560cf7875bc.jpg,0,1,1,0
train,200,fp_train_0302.jpg,train,N_1020_JPG_JPG.rf.a64c85266b9f4319901bacb5c72a6ad8.jpg,new_dataset\Final Project.v1i.coco\train\N_1020_JPG_JPG.rf.a64c85266b9f4319901bacb5c72a6ad8.jpg,1,1,0,0
test,201,fp_test_0057.jpg,train,P_2008_jpg.rf.e2f83d47dbe8d46655061068caf6d81a.jpg,new_dataset\Final Project.v1i.coco\train\P_2008_jpg.rf.e2f83d47dbe8d46655061068caf6d81a.jpg,0,0,0,0
valid,202,fp_valid_0076.jpg,train,N_10046_JPG_JPG.rf.463dc3f5df1893a907c4947e5dadb448.jpg,new_dataset\Final Project.v1i.coco\train\N_10046_JPG_JPG.rf.463dc3f5df1893a907c4947e5dadb448.jpg,0,0,0,0
train,203,fp_train_0303.jpg,train,2_200_jpg.rf.9e528b9da612993095a12d149eb4710f.jpg,new_dataset\Final Project.v1i.coco\train\2_200_jpg.rf.9e528b9da612993095a12d149eb4710f.jpg,0,0,0,0
train,203,fp_train_0304.jpg,train,2_201_jpg.rf.b545bd8a566f2ca25f60a60ade3acf47.jpg,new_dataset\Final Project.v1i.coco\train\2_201_jpg.rf.b545bd8a566f2ca25f60a60ade3acf47.jpg,0,0,0,0
train,204,fp_train_0305.jpg,train,P_2224_jpg.rf.c3be61c16ffd9d72c566eb86a4749b40.jpg,new_dataset\Final Project.v1i.coco\train\P_2224_jpg.rf.c3be61c16ffd9d72c566eb86a4749b40.jpg,0,1,1,0
train,205,fp_train_0306.jpg,train,2_44_jpg.rf.f854bbcf6c5c01a2454d0a5029e6673f.jpg,new_dataset\Final Project.v1i.coco\train\2_44_jpg.rf.f854bbcf6c5c01a2454d0a5029e6673f.jpg,1,0,0,0
valid,206,fp_valid_0077.jpg,train,67_jpg.rf.c0bc852b9d7f2693c1a33f198ea95b41.jpg,new_dataset\Final Project.v1i.coco\train\67_jpg.rf.c0bc852b9d7f2693c1a33f198ea95b41.jpg,0,1,0,0
train,207,fp_train_0307.jpg,train,P_2131_jpg.rf.05a41285d44dc09a308ea06fbb909b66.jpg,new_dataset\Final Project.v1i.coco\train\P_2131_jpg.rf.05a41285d44dc09a308ea06fbb909b66.jpg,0,1,0,1
train,208,fp_train_0308.jpg,train,2_78_jpg.rf.0888710f8a986cdb45d3cadc6d177982.jpg,new_dataset\Final Project.v1i.coco\train\2_78_jpg.rf.0888710f8a986cdb45d3cadc6d177982.jpg,1,1,0,0
train,208,fp_train_0309.jpg,valid,2_79_jpg.rf.f03ed359833ec966b001c0ba2a41b4ad.jpg,new_dataset\Final Project.v1i.coco\valid\2_79_jpg.rf.f03ed359833ec966b001c0ba2a41b4ad.jpg,1,1,0,1
train,209,fp_train_0310.jpg,train,P_2154_jpg.rf.46beee4964549cfb2d35f8e6ba2794f4.jpg,new_dataset\Final Project.v1i.coco\train\P_2154_jpg.rf.46beee4964549cfb2d35f8e6ba2794f4.jpg,0,1,0,0
train,210,fp_train_0311.jpg,train,166_jpg.rf.33ca052854400f5ad4afeb434abb4aca.jpg,new_dataset\Final Project.v1i.coco\train\166_jpg.rf.33ca052854400f5ad4afeb434abb4aca.jpg,0,1,0,0
train,210,fp_train_0312.jpg,train,153_jpg.rf.8cc6e67427e43d668f7400081bdcfc38.jpg,new_dataset\Final Project.v1i.coco\train\153_jpg.rf.8cc6e67427e43d668f7400081bdcfc38.jpg,0,0,0,0
train,210,fp_train_0313.jpg,train,151_jpg.rf.423ead83f60d0f941476dd2ad3b65626.jpg,new_dataset\Final Project.v1i.coco\train\151_jpg.rf.423ead83f60d0f941476dd2ad3b65626.jpg,1,0,0,1
train,210,fp_train_0314.jpg,train,149_jpg.rf.93c3cbfe3cacf74acb018e10c294676f.jpg,new_dataset\Final Project.v1i.coco\train\149_jpg.rf.93c3cbfe3cacf74acb018e10c294676f.jpg,1,0,0,1
train,210,fp_train_0315.jpg,train,180_jpg.rf.bebbd8a1f001949132817eafb40d5679.jpg,new_dataset\Final Project.v1i.coco\train\180_jpg.rf.bebbd8a1f001949132817eafb40d5679.jpg,0,0,1,0
train,210,fp_train_0316.jpg,valid,170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg,new_dataset\Final Project.v1i.coco\valid\170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg,1,1,0,0
train,211,fp_train_0317.jpg,train,P_2078_jpg.rf.3b0339e4fa7f2fdf1eb5b169aac345f5.jpg,new_dataset\Final Project.v1i.coco\train\P_2078_jpg.rf.3b0339e4fa7f2fdf1eb5b169aac345f5.jpg,1,0,0,1
valid,212,fp_valid_0078.jpg,train,N_1048_JPG_JPG.rf.09d43734ba6e01548713f0f5ae948211.jpg,new_dataset\Final Project.v1i.coco\train\N_1048_JPG_JPG.rf.09d43734ba6e01548713f0f5ae948211.jpg,1,1,0,0
train,213,fp_train_0318.jpg,train,P_2203_jpg.rf.cf5a8a8d5c2053469fd88f8fcb229009.jpg,new_dataset\Final Project.v1i.coco\train\P_2203_jpg.rf.cf5a8a8d5c2053469fd88f8fcb229009.jpg,0,0,0,0
valid,214,fp_valid_0079.jpg,train,N_1075_JPG_JPG.rf.aa840c0be9196c813872ae301d240c25.jpg,new_dataset\Final Project.v1i.coco\train\N_1075_JPG_JPG.rf.aa840c0be9196c813872ae301d240c25.jpg,1,0,0,0
valid,215,fp_valid_0080.jpg,train,N_1027_JPG_JPG.rf.5cbf022d3c5e5a992f1fa390fc81db8b.jpg,new_dataset\Final Project.v1i.coco\train\N_1027_JPG_JPG.rf.5cbf022d3c5e5a992f1fa390fc81db8b.jpg,1,1,0,1
train,216,fp_train_0319.jpg,train,2_18_jpg.rf.380bc9fe1949b34eedc0dc32c6b0c2b3.jpg,new_dataset\Final Project.v1i.coco\train\2_18_jpg.rf.380bc9fe1949b34eedc0dc32c6b0c2b3.jpg,0,1,0,0
train,217,fp_train_0320.jpg,train,P_2250_jpg.rf.792e5607fbfc365f6df01ceb97f0420f.jpg,new_dataset\Final Project.v1i.coco\train\P_2250_jpg.rf.792e5607fbfc365f6df01ceb97f0420f.jpg,0,0,0,0
valid,218,fp_valid_0081.jpg,train,6_jpg.rf.af0a7c9e31f017759c4d258a0da932eb.jpg,new_dataset\Final Project.v1i.coco\train\6_jpg.rf.af0a7c9e31f017759c4d258a0da932eb.jpg,0,0,0,0
train,219,fp_train_0321.jpg,train,N_1073_JPG_JPG.rf.d152c75e3fb5fce365058e1a0a685117.jpg,new_dataset\Final Project.v1i.coco\train\N_1073_JPG_JPG.rf.d152c75e3fb5fce365058e1a0a685117.jpg,0,0,1,0
